,review,label
476,세|윤|이|철|규|못지|안케|개|찌질|임|결혼식|깼|다고|사적|으로|연락|하|지|말|해|미친|ㅋㅋㅋ|ㅋㅋㅋ,0
477,베토벤|어린|시절|넘|귀엽|ㅋㅋㅋ|ㅋㅋ|신기|하|고|잼따|ㅋㅋㅋ|ㅋㅋㅋ|ㅋㅋㅋ,1
478,"감독|도|잘|만들|어|보|고|싶|었|겠|지|.|아마|봉준호|처럼|찍|고|싶|었|을|거|야|.|하|지만|어쩌|겠|어|,|,|이게|자기|실력|인|걸|.|욕|은|하|지|않|겠|어|,|최선|을|다|한|걸|테|니까|.|그래도|좀|심하|긴|했|어|.|다른|일|을|고려|해|봐|.|천재|성|까진|아니|어도|최소한|의|자질|은|있|어야지|.",0
479,락|영화|인데|노래|가|없|다,0
480,보|고|나|서|가슴|이|먹먹|해졌|다,1
481,공포|의|실체|가|뭔지|전혀|나오|지|도|않|고|연기자|들|끼리|우왕좌왕|하|는|모습|밖에|.|.|이렇게|지루|하|고|의미|없|는|영화|는|정말|오랜만|이|다|.|화|가|날|정도|로|지루|하|고|재미없|어서|어|이|가|없|을|뿐|.|.,0
482,"ㅡ|,|ㅡ알바놈들시키",0
483,아무리|다|OO|봐도|무영검|찾|을|수|가|없|어서|결국|네이버|에서|다운|받|았|네|ㅋㅋ|아|살|다|살|다|여기|서|영화|다운|을|받|기|는|처음|이|네|.|...|근데|중요|한|건|재미|가|없|네|.|......|윤소이|연기|가|참|.|.......,0
484,미스|캐스팅|에|공감|이|안|가|는|소|트리|.|위트|넙치|는|대사|는|좋|음,0
485,가정|교육|상|안|좋|은|드라마,0
486,ㅋㅋ|평점|3|점|인|줄|알|았|더니|으|외로|높|네요,0
487,"마이너스|를|줄|수|만|있|으면|.|.......|난|오늘|부터|장래|희망|은|감독|이|다|,",0
488,재미없|어라|.|.,0
489,여태|본|영화|중|에|최|최악|영화|.|.|웃긴|요소|는|많이|넣|은|것|같|은데|하나|도|안|웃기|고|억지|스럽|고|영화관|에서|잠들|었|음,0
490,0|점,0
491,똥|두간|유머,0
492,아|이딴|걸|영화|라고|-_-;|포스터|캐|안습,0
493,잊|고|있|던|명작|!|드디어|찾|았|다|!|!,1
494,실화|라지만|내용|에|굴곡|이|없|다|.,0
495,확실히|재미|지|겠|네|ㅋㅋㅋ|색다른|손오공|이|라|.|.,1
496,웹툰|을|안|봐서|모르|겠|지만|영화|스토리|도|탄탄|하|고|배우|들|의|연기|도|좋|았|다|.,1
497,기덕|의|쓰레기|시리즈|.|이런|쓰레기|에|상|까지|준|놈|들|도|같이|쓰레기|.,0
498,진짜|진짜|대박|수준|떨어지|는|드라마|~|어떻|게|이런|내용|을|드라마|라고|나참|어이없|네요|권선징악|이|라도|있|던지|~|이건|무슨|국적|불명|의|드라마|입니까|?|글|쓰|신|분|이나|연출|하|시|는|분|이나|정신|들|이|나가|셨|나|?|ㅉㅉ|한심|합니다|!,0
499,여기저기|서|아이디어|를|빌려서|짜집기|한|영화,0
500,이정현|예쁘|다|.|정신|나간|연기|도|꼴|릿|하|네요|.,1
501,브래드피트|가|이렇게|귀여웠|다니|.|.,1
502,유승준|그|의|수준|을|딱|보여|주|는|영화|.|.,0
503,마지막|성당|최후|의|결전|에|날아오르|는|비둘기|는|잊혀|지|지|않|는다|.,1
504,아|놔|이|아저씨|너무|웃겨|ㅋㅋㅋ,1
505,이수정|이|한지훈|한테|강한|사람|이|니까|견뎌|라|이런|식|으로|말|할|때|채널|돌림|ㅋ|내|가|이때|까지|왜|봤|나|싶|다|.|안|본다|이제|.,0
506,열라|짜증|나|게|재미없|네,0
507,재미|와|감동|을|둘|다|놓친|크리스마스|최악|의|영화|!,0
508,그래도|보|고|후회|는|없|다,1
509,왜|나|는|웃|지|않|았|을까|.|....|내|가|뭔가|부족|한가,0
510,"그래|플|링|9|단|교섭|가|와|타격|15|단|주민|들|의|치열|하|고|도|구수|한|공방전|!|설득|의|법칙|은|,|깨어난|농민|들|에게|무너지|고|,|터미네이터|는|사람|으로|거듭난다|.|쿨|하|고|세련|된|각본|,|위트|넘치|는|대사|들|,|따뜻|한|색채|,|함축|적|인|영상|,|대단히|매끄럽|고|부드러운|연출|!",1
511,내|가|쓴|평점|지워졌|네|-_-|카를로|.|ㅋㅋ|ㅋㅋ,1
512,아주|재미있|지|도|없|지|도|않|은|밍|숭|맹|숭한|영화|.|..,0
513,의외|로|재밌|던|걸|~~,1
514,헤|롱|헤|롱|술|처먹|구|영화|만드|나|?|어쩜|이리|도|징글맞|게|한결|같|은지|.|.,0
515,스토리|도|좋|았|지만|역시|덴젤워싱턴|이|다|ㅋㅋ,1
516,그|나이|또래|류현경|만|한|배우|도|없|다,1
517,충무로|돈|이|남아도|나|봐|?,0
518,공포|에|관한|트라우마|로|남|아|있|을|정도|로|어린|시절|충격|적|이|었|던|영화,1
519,시사회|로|봤|는데|정말|가슴|이|찡해|와요|~,1
520,억장|이|무너|집니다|.|내|시간|아|.|...,0
521,TV|드라마|과|비교|하|면|한마디|로|함량|미달|날림|공사|이|다,0
522,잔잔|하|고|자연|스러운|엔딩|억지|스럽|지|않|은|코믹|정말|만족|했|어요|그|이웃|에|살|고|싶|어요|추천|해요|!|엔|딩크|레딧|에서|NG|장면|나오|니|참고|하|시|길,1
523,웃기|고|미친|세상|이|지만|반드시|지켜야|만|하|는|것|도|있|다|.|스타일|이|확고|해서|깔|수|가|없|네|.|니콜라스|케이지|도|굿|이|다|.,1
524,요즘|에|볼|드라마|가|없|어서|봤|던|거|중|에서|뭘|볼까|생각|했|는데|이|드라마|가|딱|생각|이|났|다|시청|률|이|낮|은|게|아쉽|다|이|드라마|를|많|은|사람|들|이|봤|으면|좋|겠|다는|생|각이|들|정도|로|좋|은|드라마|였|고|개인|적|으로|난|매우|재미있|게|봤|다|나오|신|분|들|도|다|너무|좋|았|다,1
525,독립영화|를|처음|보|았|어요|그것|도|3|D|영화|를|.|.|!|보|는|법|을|알|아야|될|것|같|아요|부산|영화제|에서|영화|전문가|들|의|평론|을|보|고|다시|2|D|를|보|고|나|니|?|이제|물고기|영화|를|이해|할|것|같|습니다|창의|적|인|새로운|영화|를|봤|네요|감명|이|에요,1
526,설마|설마|햇|는데|ㅋㅋ|패션왕|결말|에|어이없|어서|웃음|이|라도|나왓|지|이건|짜증|만났|음|ㅋㅋ|중간|에|애|가|현우|한테|엄마|포기|하|라|할|때|진짜|줘|박|고|싶|엇|을|정도|엿|음|ㅋㅋ|작가|가|레|얼|미친|듯|함,0
527,당연히|우리|응사|지|!|!!,1
528,처음|본|사람|은|이해|가|어려움|.|여기|나오|는|악역|들|코난|이|원래|알|고|있|던|사람|으로|보이|는데|전|에|어떻게|안|건지|궁금|함,0
529,클라우드|아틀라스|를|감명깊|게|본|김기덕,0
530,이건|진짜|6|점|이|적당|함|평점|내려야|됨|화끈|한|액션|이|있|는|것|도|아니|고|반전|이|엄청난|것|도|아니|고|노|출신|이|있|는|것|도|아니|고|보|다가|살짝|잠들|었|음,0
531,북한|나와서|더|관심|이|가|고|내용|도|볼|만|하|다|.,1
532,best|of|best|얼른|종합|랭킹|1|위|로|보내|자,1
533,안톤|시거|연기|는|전설|이|다,1
534,세|배우|의|열연|이|아른거린다|.,1
535,돈|완전|아까|운영|화|차라리|봤|던|영화|다시|보|는|게|훨씬|돈|안|아깝|다,0
536,정말|예전|영화|인데|아직|까지|도|볼|수|있|다니|.|.,1
537,잭스|키스|말|고|강성훈|이|또|있|네|ㅋ,1
538,의미|없이|달리|기|만|하|는|영화,0
539,1|편|은|재밌|었|는데|2|편|은|왜|이따위|로|만들|었|냐,0
540,몇|년|지나|서|봐도|재밌|다,1
541,닭|털|뱉|어|낼|때|매우|웃|엇|다|.|혼자|만|봐라|둘|이|보|면|솔직히|민망|하|고|쪽팔리|다|.,0
542,정말|풋풋|한|내용|이|내용|감동|받|았|어용|우울|한|현대|시대|를|잘|표현|한|거|같|내영|손녀|의|마음|이|할아버지|를|감동|시키|고|부모|를|이어지|게|하|고|이런|딸|하|나|있|으면|행복|하|겠|어용|잘|봤|습니당,1
543,10|점|으로|도|모자라|요|마음|이|찢어질|듯|한|아픔|들|을|정말|천국|보다|아름다운|영상|과|색감|으로|표현|한|것|같|아요|제|인생|에서|최고|의|영화|에|요|글|로|쓰|긴|부족|할|만큼|마음|이|아리|면서|도|설레|네요|이|영화|는|말|그대로|천국|보다|아름답|습니다,1
544,그냥|불교|선전|영화|같|다,0
545,살|다|살|다|이런|영화|는|첨보|네요|다른|분|들|은|속|아서|보|지|마시|길|.|.|돈|아깝|네요|그래픽|은|1980|년|대|그래픽|이|고|스토리|전개|가|말|로|다|하|네요|나참|.|시간|아깝|네요,0
546,너무너무|중요|한|날|이|라며|강조|하|면서|시종일관|불|필요|한|작위|적|인|주변|부|이야기|들|로|집중|을|방해|한다|.|치밀|한|각색|이|아쉽|다|.,0
547,춤|실력|.|.|케|릭터|.|.|스토리|뭐|하나|스텝업|과|비교|조차|안|되|는|졸작|~|카피|수준|도|안|된다|.|.,0
548,전편|이|좋|았|다,0
549,고전|애|니|너무|좋|아요,1
550,가슴|이|먹먹|하|고|아름다운|영화,1
551,이|지울|수|없|는|허전|함|.,0
552,악당|이|오히려|안타까움,1
553,동성애자|실태|보|고|http|:|/|/|news|.|donga|.|com|/|3|/|all|/|20070518|/|8443553|/|1|어느|동성애자|의|양심|고백|http|:|/|/|www|.|christiantoday|.|co|.|kr|/|view|.|htm|?|id|=|242243,0
554,옷|은|정말로|ㅎ|ㄷ|ㄷ|하|더이다,1
555,진짜|.|..|원작|훼손|쩌|는|듯|.|.|ㅋㅋ,0
556,"나이|에|상관없이|누구|나|갖|고|있|는|,|이루|어|질|수|없|었|던|첫|사랑|에|대한|기억|이|아련|함|으로|다시|피어날|수|있|게|해|준|영화|.|영화|자체|만|놓|고|봤|을|때|재평가|되|어야|할|명작|.",1
557,자신|의|죄|를|덮|으려는|자|와|거짓|에|맞서|싸우|는|자|.|목숨|의|문제|가|아닌|영혼|에|대한|그|들|의|싸움|.|마녀|사냥|과|종교|재판|은|신|을|위한|것|이|아닌|인간|의|탐욕|때문|에|행해졌|다는|것|을|보|란|듯이|드러내|는|영화|.,1
558,뉴욕|의|갱|들|.|지루|하|네유|.,0
559,^^|꿀|잼|으헤헤|헤헤|나름|잼|나|여,1
560,장화|홍련|과|함께|최고|의|영화,1
561,엠마|탐|슨|참|이쁜|듯|.|.|성숙|한|연기|란|바로|이런|것|.|.,1
562,평화|의|시대|보다|나으니|10|점,1
563,아이고야|.|.|이|좋|은|소재|로|이렇게|지루|해서|야|원|.|.,0
564,송재림|♥|김소은|커플|너무|좋|아|여|!|!,1
565,이건|좀|너무|했|다|.|...,0
566,한니발|은|그냥|조연|인데|나름|괜찮|았|다|.|꽤|괜찮|은|스릴러|다|.,1
567,중간|쯤|에서|스토리|를|짐작|해버림|.|..|재미|도|없|고|지루|함|.,0
568,좋|았|어요|앞|으로|도|좋|은|영화|많이|만들|어|주|세요,1
569,정말|이|극장판|은|재미있|었|다고|생각|된다,1
570,재미없|다|삐리|뽕,0
571,아무|도|몰랐|지만|어느|누군가|에게|는|잊|지|못|할|추억|그|자체|만|으로|의|소중|한|아름다움,1
572,원작|의|내용|과|다른|게|흠|이|지만|.|..,1
573,메인|포스터|가|이|영화|를|가장|짜증|나|게|하|는|부분|을|잘|말|해|주|고|있|다|.|결말|은|남|는|게|없|는|.|.,0
574,알렉산드라|마리아|라|롸|의|착한|마음|과|그|보다|착한|몸매|.,1
575,"사회|에서|소외|받|는|사람|들|을|주인공|으로|한|건|신|의|한수|.|무리|에서|떨어진|개|와|꼬마|남자|아이|,|독거|노인|.|크|던|작|던|,|화려|한|소박|하|던|다|들|꿈|이|있|고|그걸|이루|는|과정|이|아름다운|영화|.",1
576,내|나이|서른|다섯|.|..|수지|에게|끌린다|.|.|아저씨|집|에서|라면|먹|고|갈래|?|ㅎㅎ,1
577,시간|아까움|1|시간|이상|을|1|명|에|좁|은|공간|이|라|보|는|내|가|답답|함|.,0
578,딱|말|해|준다|잉|안|나온다,0
579,진짜|.|...|볼|가치|가|없|는|영화|네요|.|...,0
580,"상세|하|지|도|,|침착|하|지|도|않|고|민영화|에|대한|겉|핧기에|치중|한|,|보이|는|데|만|짚|고|넘어가|는|다큐|.|이건|민영화|입문|용|도|,|그렇|다고|민영화|에|대해|대략|적|으로|아|는|사람|들|을|위한|심층|자료|도|ㅇ|안|된다|.",0
581,10|점|은|좀|아니|져|.|..|너무|극단|적|으로|얘기|를|끌|고|간|감|이|있|네요,0
582,휼륭한|연기|에|신랄|한|연출|까지|흠잡|을|게|없|는|완벽|함|이|흠|이|라면|흠,1
583,3|번|정도|봤|는데|정말|감명깊|네요|벵상뻬레|도|멋지|구요|이|영화|보|면서|베트남|에|대한|환상|이|생기|더라구요,1
584,펑|점|조절|위원회|에서|나왔|습니다|.|..(|웃음|)|평점|1|점|짜리|는|아니|지만|.|..(|웃음|),0
585,권|악징|선|드라마|네|.|.,0
586,영화|보|는|내내|이뻤|던|김정화|의|모습|은|보이|질|않|았|다|.|..,0
587,"휘발|성|이|강한|기억|을|매개|로|한|네트|에서|의|삶|.|소령|의|삶|은|현대|,|인간|을|닮|아|있|다",1
588,위노나라이더|의|할리우드|식|오버|연기|.|할리우드|다운|손발|오그라드|는|결말|.|겨우|봤|다|.,0
589,"도대체|카메라|앵글|은|왜|그렇게|돌려대|는지|,|어지러워서|토|나오|는|줄|알|았|다|.|머리|아파서|도저히|볼|수|가|없|어|포기|,|대체|뜨|니아|는|누군지|궁금|할|뿐",0
590,좀|실망|스러웠|다|.,0
591,재미없|고|지루|함|.|고사|1|이|훨씬|긴장감|도|있|으면서|스릴|도|있|고|설득력|도|충분|하|고|무섭|기|도|했|다|.|고사|2|는|긴장감|도|없|고|무섭|지|도|않|고|엄청|잔인|하|기|만|함|.,0
592,두|배우|의|예전|모습|을|볼|수|있|어|좋|았|다,0
593,그|당시|에|같|은|국가|는|아니|지만|하나|의|뿌리|민족|이|라는|개념|은|고구려|신라|백제|모두|있|었|습니다|.,1
594,대한민국|최고|의|청춘|영화|.|.,1
595,"내용|전개|엄청|빠르|네|,|,|,|멜|로|는|역시|90|년|대|가|최고|인|듯|,|,|,|,|,|,|,|좋|다|약속|.|.",1
596,곽지민|팬|이|라서|10|점|줍니다|ㅋㅋ|독립영화|이|더라구요|^^,1
597,진짜|개|노|잼|개개|개개|노|잼,0
598,인간|으로서|양심|이|있|다면|이런|걸|보여|주|고|돈|받|으면|안|되|지,0
599,정점|의|전쟁|영화,1
600,왜|진작|보|지|않|았|을까|.|..|마음|따뜻|해|지|는|영화,1
601,재밌|네|.|연애|애|니|보|는|남자|덕|후|들|이|일본|연애|영화|보|고|싶|다면|이거|보|면|좋|을|거|같|다|.,1
602,지브리|계속|되|면|좋|겠|구만|.|.,1
603,8|점|주|려다가|너무|낮|아서|좀|올라가|라고|10|점|나름|재미있|길래|검색|했|더니|티아라|맴|버|가|나오|는군요|;;|티아라|얼굴|을|모르|므로|.|.;;,1
604,11|점|도|모자라|다|.|최고|.,1
605,90|년|대초|영화|를|늦|게|개봉|한|줄|알|았|더니|정석원|이|85|년|생|이|네|.|..,0
606,흠|.|.|매트릭스|와|다른|오묘|한|맛|이|있|는|영화|같|네요|.,1
607,윤아|는|가수|만|하|는|걸로|.|..|연기|는|과욕|.|시청|하|기|열라|부담,0
608,150|분|이|라는|긴|러닝|타임|이|이해|되|지|않|을|정도|로|빈약|하|고|뻔한|이야기|청문회|씬|은|오글거리|지만|의미|와|전|율|이|있|다,0
609,이야|최고|다|ㅋㅋ,1
610,신선|한|발상|.|발랄|한|재치|!,1
611,올해|최고|의|드라마|!|황정음|연기|압권|이|었|어요,1
612,우와|아아아|.|..|진짜|재미없|다,0
613,"정말|이런|영화|만들|지|마세요|.|..|감동|을|주|든|,|재미|를|주|든|,|교훈|을|주|든|,|감정|을|주|든|.|..|영화|의|목적|이|전혀|없|는|그냥|싸이코|영화|로|봤|습니다|.|이|글|보|고|감독|님|이|상처|받|을|수|도|있|을까|도|생각|하|는|데|감독|님|상처|좀|받|아야|합니다|.|..",0
614,새하얀|재가|될|때|까지|타오르|던|죠|.|정말|명작|입니다,1
615,"하|,|.....|우리|나라|처음|영화|나왔|을|때|가|더|나|을|듯",0
616,완전|별로|진짜|왜|만들|었|져|?|?,0
617,넝쿨|째|굴러온|당신|짱|!,1
618,토|나옴,0
619,짐캐리|는|항상|최고,1
620,보|는|내내|그냥|좋|았|다|.|하지만|결말|은|무엇|을|말|하|고|싶|었|던|건지|모르|겠|다|.|감독판|이|따로|있|는|건지|.|..|과거|는|어|케|하|고|갑자기|현실|에서|결말|을|맺|어|버린|건지|.|..|보|는|내내|잔잔|한|미소|를|머금|게|해서|그런지|결말|을|이해|못|하|는|나|로선|더욱|반감|이|가|는|영화|다|.,0
621,정말|재밌|다|연기|도|좋|고|디카프리오|짱,1
622,보호자|이란|새로|나온|소재|영화|가|새로|나왔|고|스릴|도|넘치|고|아이|를|유괴|하|게|되|는|그런|보호자|영화|가|생각|이|납니다|대박|나|십시오,1
623,액션|영화|인|줄|알|았|는데|아|겁나|지루함|.|.|.|ㅡㅡ,0
624,재밌|네|비슷|한|영화|를|안|보|신|분|들|한테|는|재미있|을|듯,1
625,보|면서|내내|폭소|하|다|못|해|내장|이|뒤틀렸|다|.,0
626,잼|없|다|잼|없|다|잼|없|다|잼|없|다,0
627,잼|있|었|어염|ㅋ|기대|안|하|구|봤|능|뎅|ㅋ|짱짱,1
628,상당히|잘|만들|어|진|영화|.|사랑|사랑|누가|말|했|나|~~,1
629,이제|그만|~|착한|조폭|몇|이나|된다고,0
630,이|영화|를|이제|서|야|보|다니|.|.|감히|내|인생|최고|의|영화|중|하나|로|꼽|을|수|있|을|만|한|작품|.|어떻게|살|아야|할지|나|를|위한|고민|을|한번|더|하|게|되|는|시간|.|그리고|모건|프리먼|은|나이|가|들어도|여전히|섹시|하|다|.,1
631,살짝|아쉬운|점|이|있|었|지만|재밌|었|넹|.|..,1
632,내|주변|을|정돈|하|고|천천히|하나하나|보|자|그럼|하나하나|가|다|기적|이|니까|.|.,1
633,진짜|정말|재|밋|다|한국|영화|중|에|최고|다,1
634,다른|극장판|시리즈|보다|비교|적|긴장감|있|는|탄탄|한|스토리|에염|~^^,1
635,"""|총|맞|아도|끄떡|없|는|고라|.|""""|암|물리력|면역|사실|상|모든|공격|면역|인데|당연|하|지|!|"""".|근데|어|이|없|게|1|~|2|분|있|다가|바주카포|인지|유탄|발사기|인지|그거|한발|에|기절|함|.|ㅋㅋ|ㅋㅋ|그거|보고|그냥|바로|끔|.|장난치|는|것|도|아니|고|.|""",0
636,더럽|게|재미없|다|ㅠㅠ|뭐|야|이게|.,0
637,아|.|...|이런|어설픈|구성|.|..|소재|는|좋|았|는데|.|..|쩝|.|.,0
638,그|정도|숲|은|한국|에|도|많|아요|.|.|속지|마요|.|.|넘|재미없|어요|.|.|우왕|차비|아까워|.|.,0
639,이태임|은|당장|연예계|복귀|하|라|!|남성|팬|들|이|울부짖|고|있|다|!,0
640,굳|좋|아요|좋|아요|ㅎ|좋|아요,1
641,정말|재미있|음|!|!!,1
642,나|는|누가|이|영화|는|어떤|영화|냐|물으면|대답|할|것|이|다|.|당신|아버지|의|이야기|입니다|.,1
643,연기|연출|촬영|편집|음악|어느|하나|흠잡|을|데|없|다|.|늘|추억|속|에|간직|되|고|있|는|영화,1
644,이|영화|는|뭘|이야기|하|려는|거|냐|.|.,0
645,한강|사장|뉨|>|ㅁ|ㅁ|신고,1
646,이거|재미없|다는|섹|히|들|다|OOO|진짜,1
647,카이지|를|뺏|겻|느니|라이어|게임|을|뺏|겻|느니|하|는데|.|그런|포맷|의|프로그램|은|한|번|나오|고|나오|지|말|아야|하|는가|?|??|전혀|다른|것|만|나와야|한다고|?|난|이런|류|다|좋|아|한다|.|근데|뭐|시청자|를|우롱|한다|?|개인|의|생각|을|모든|시청자|를|대표|하|지|마|라|.|거지|같|은|블로거|에게|하|는|말|입니다,1
648,뒤죽박죽|이야기|전개|가|엉망|이|다,0
649,결말|이|별로|다가|아니|라|서사|자체|가|똥|망하|고|만|영화|임|ㅜ|ㅜ너무|이것저것|펼쳐|놓|다가|이|도저|도|아니|게|되|어|버린|영화|ㅜ|ㅜ|매우|많이|아쉬움,0
650,"옛날|추억|을|떠올리|며|즐겁|게|봐서|요|.|안타|가|운건|지라치|를|선물|로|주|어도|다시|보|는|사람|이|대부분|없|다|.|따라서|대부분|CGV|는|5|일|,|일부|CGV|는|12|일|,|후|영상|시간|을|볼|수|없|다|.|재밌|게|봤|으니까|되|고|,|인기|없|어도|괜|찬다|.",1
651,감독|은|작가|로|만|만족|을|하|는|게|나았|다|.|좋|은|배우|들|도|대충대충|출연료|만|츄|르|릅|.|..,0
652,이런|영화|만들|수|는|있|다|.|그런데|실화|라는|말|좀|붙이|지|마|라|.,0
653,그냥|좋|아요|.|...|희|태가|좀|불쌍|하|지만|드라마니|준|이랑|일리|사랑|하|는|모습|계속|보|고|싶|어요|.|...,1
654,재밌|게|봄|.,1
655,보|는|내내|불편|.|두|강간범|을|죽인|것|은|인정|.|하지만|자신|이|정신|이상|이|라|부르짖|으며|어떻게|든|풀려|날려|는|비겁|함|을|보|고|또|다른|정의|의|훼손|을|목격|한다|.|결국|인종|차별|이|란|것|도|정의|의|범주|가|아니|던가|.|수단|과|방법|을|가리|지|않|고|자신|의|정의|만|을|추구|?,0
656,너무|기대|를|했|나요|.|..|전체|적|으로|지루|한|감|이|많|습니다|.|액션|씬|도|솔직히|좀|.|.|별루|였|고|뭔가|화려|하|고|볼거리|도|없|고|스토리|내용|은|.|..|산|으로|산|으로|흘러|결말|은|그냥|어처구니없이|끝납니다|.|비|추천|해요|~|시간|아까웠|음|.|.,0
657,다음|편|이|너무너무|기다려|지|는|드라마|임|!,1
658,그냥|존나|역겹|고|싫|다|중학교|1|학년|땐가|봤|는데|ㄹ|ㅇ|충격|먹|음|그냥|이거|보|면|기분|이|개엿|같|다|진짜,0
659,이게|무슨|영화|냐|?|컨셉|도|없|고|재미|도|없|고|감동|도|없|다|.,0
660,재미|있|게|봤|어요|!|!!.!..,1
661,이|영화|가|2008|년|에|만들|어|졌|다는|게|진짜|충격|적|이|다,0
662,재앙|이|다|ㅅ|ㅂ,0
663,모든|SF|영화|의|최고봉|.,1
664,대박|영화|~|남자|들|의|세계|를|느낄|수|있|다|.,1
665,콩|!|!|콩|!|!!|콩콩콩콩,0
666,개인|적|으로|소재|가|참|아쉽|다|.|..|누가|비슷|하|게|제대로|만들|었|음|좋|겠|어요,0
667,이거|재미있|어요|.|.::,1
668,포스터|클라스|최소|복고풍|.|.|하드|뒤지|러|갑니다|.,0
669,나루토|ㅋㅋ,1
670,극장|에서|돈|이|정말|아까웠|던|영화|.|.|졸리|씨|에게|무지|실망|했|던|.,0
671,지루|하|고|잘|뻔했|다|.|.|소요|가|자켓|을|얻|기|위해|뽀뽀|를|하|는|장면|은|충격|적|이|였|다,0
672,용기|를|낸|여주인공|정말|멋지|다|!,1
673,444|를|위하|여|!|다|힘|씁시다,0
674,재|밋|음|재|밋|음|\|재|밋|으미|야|ㅓ엉재밋음재밋어,1
675,계속|그냥|돌아가|며|총|쏘|는|걸로|만|끝|나|는|싱거운|스토리|에|당황|.|..|서바이벌|과정|이|너무|빨리|끝나|서|긴박감|이|오히려|반감|됐|음|.|솔직히|결말|등|의|부분|도|이미|많이|쓰|는|클리셰|였|음|.,0
676,좀|전|에|보|고|옴|.|...|ㅋ|.|ㅋ|.|ㅋ|.|ㅋ|.|ㅋ|.|ㅋ|.|ㅋ|.|ㅋ|스마일리|의|최대|피해자|는|본|사람|들|임|.|.|젠장,0
677,씹|노|잼|이|다|.|진짜|ㅋㅋㅋ,0
678,재미|가|없|다|.|..|지루|하|다|.|..|'|죽|어도|좋|아|'|의|외국|판|.|..,0
679,그냥|색다른|시선|으로|만들|어|낸|완벽|한|영화|최고|입니다|.|..,0
680,이렇게|지루|한|공포|영화|는|처음|인|게|호러,0
681,1|편|에|비해|너무|허접|함|.,0
682,good,0
683,"시대|를|앞서간|액션|,|그리고|철학|.|.|그리고|미국|의|'|웨스턴|무비|에|대한|감독|의|오마|쥬|.|.|훌륭|하|다|.",1
684,재미없|음|평점|이|속|았|습니다,0
685,왠만|하|면|평점|등록|안|하|는데|진짜|쉣임|이게|어떻게|개봉|할|수|있|었|지|?|?|감독|삐|꾸|인가|?,0
686,사회|현실|반영|에|이국|적|정취|까지|가미|한|노력|에|도|전체|적|인|분위기|는|고리타분,0
687,"사회|에서|소외|받|는|사람|들|을|주인공|으로|한|건|신|의|한수|.|무리|에서|떨어진|개|와|꼬마|남자|아이|,|독거|노인|.|크|던|작|던|,|화려|한|소박|하|던|다|들|꿈|이|있|고|그걸|이루|는|과정|이|아름다운|영화|.",1
688,오페라|의|유령|현장|에서|보|는|것|처럼|실감|나|게|잘|봤|습니다|.|다음|에|또|보|고|싶|네요|~,1
689,별로|였|어요|.|묘사|도|대사|도|배경|도|맘|에|들|지|않|았|어요|.,0
690,tv|전기세|가|아깝|다|!|!!,0
691,20|년|전|봤|던|그때|의|감정|기억|이|아직|도|생생|함|제|인생|최고|의|영화,1
692,멀|기대|하|냐|품|번|알|아|봐서|그거|나|봐,0
693,판타지|영화|가|이렇게|감동|과|여운|을|남길|수|도|있|구나|싶|었|던|.|.|이렇게|긴|영화|를|딴|짓|할|수|없|게|만드|는|몰입|력|.|.|14|년|전|에|도|저런|영화|를|만들|다는|것|.|.|스토리|가|탄탄|하|고|연기자|들|모두|가|대단|했|다는|것|이|모든|게|평점|이|높|은|이유|였음을|깨달|음|.,1
694,주식|해|보|려는|사람|한테|한번|정도|는|보여|주|자,1
695,정말|올해|본|영화|중|최악|의|영화|다|ㅠㅡㅠ|절대|보|지|마시|길|.|.,0
696,모야|아|ㅜㅜㅜ|애|니|뒷|이야|긴|줄|알|고|봤|더니|짜깁|기|야|.|..|실망,0
697,There|are|no|innocent|civilians|.|전쟁|에|무고|한|민간인|은|없|다,0
698,다운|어디|서|받|나|여,1
699,내|스타일|은|아닌|거|같|다|ㅡㅡ,0
700,지금|보|면|뭔|내용|인지|이해|도|안|감|아무리|평점|높|게|주|고|싶|어도|이건|해도|해도|너무|함,0
701,거의|10|여|년|만|에|다시|보|는|데|도|소름|이|끼칠|정도|다|내|가|감히|평가|하|는|게|죄송|스럽|다|10|년|뒤|에|또|보|고|싶|다|그리고|또|10|년|뒤|에|도|.|..|길|이|남|을|수작|이|다,1
702,정말|화려|한|캐스팅|이|지만|.|.|영화|의|내용|은|별로|였|다|.|.,0
703,"알|지|못|햇|던|엄청난|영화|엿|다|.|긴장감|과|치밀|한|각본|,|러셀|크|러|우의|완벽|한|연기|가|만난|영화",1
704,최고|다|무슨|말|이|필요|할까,1
705,선동|영화,0
706,꽤|괜찮|았|어요|!,1
707,너무|유치|하|고|안|무섭|다,0
708,핵|노|잼|.|..|내|취향|은|아니|듯|.|.,0
709,현실|적|인|어려움|들|을|극복|하|고|결국|해피|엔딩|을|맞이|하|는|모습|이|인상|적|이|었|다|.|.,1
710,이|뭐|.|...|킬링|타임|용|으로|도|부족|하|다|.|...,0
711,동물|을|사랑|하|자|!|!!|암튼|재미|는|좆|to|the|망,0
712,여태|본|한국|영화|중|3|손가락|안|에|든다,1
713,짱짱|맨,1
