id,document,label
10220112,한효주라 1점 냉무 ㅌㅌ,0
7840695,"피 끓는 청춘도 한 때이고, 느와르가 세상의 중심이 되는 시기도 찰나인데,,그 여운은 오래가는 군요...",1
905765,영심이짱!! 다시보고시퍼요 ㅜㅜ,1
9765142,손발 오그라들어서 없어질 뻔. 아주 잔잔한 재미 조금 있음. 필요이상으로 단역들이 많이 나옴. 박예진 연기력 좀... 임창정 주연 영화치고는 많이 아쉬움,0
7657975,라스볼라고 티비틀다가 끝까지 봐버렸음. 진짜 폭풍감동 깨알웃음에다가 엄마 미소 지으면서 눈에선 눈물이 주륵주륵 ㅠㅠ 다시보기해야겠다,1
6522835,대중성이 없는 영화,0
7090627,극본도 연출도 연기도 허세만 작렬. 하다못해 조연급 엑스트라 색희들 연기까지 허세만 졷나 작렬. 재미라도 있덩가 걍 OOO기 영화.,0
3000491,너무 쓸쓸한 이느낌...,1
9442047,개인적으로 일본 영화 <용의자x의 헌신>이 훨씬 더 나았다 류승범의 이런 연기는 별로 안어울리는 듯 했다,0
5831867,최악...배우들의 연기가 아깝다...,0
9348760,어설프다....임창정이 나올줄은...,0
2885327,이거야말로 구제불능이군..,0
2738907,의사부인때문에 2점 현실이였다면 애는벌써죽었음.. 오버연기에달인이신듯..,0
2357308,이해는가지만그래도..친구의마지막까지그런부탁은좀..;;암튼정말괜찮은영화!!,1
6678221,굿♥,1
5753074,총 제작비 30만원,0
10181706,평점이낮네 요즘나오는 웬만한 코미디 멜로 무비보다 낫다. 10년전작품이지만,1
9399152,롤링스타즈 좋아요! 퀄리티멋짐,1
9176044,아름다운 영화 남녀주인공이 훈남훈녀이네요,1
10114219,이런 명작을 놓치고있었네....강지환이 저때는 괜찮았는데 요즘은 왜 어리버리한건지..ㅡㅡ,1
2301589,마지막 장면서 화가애인두 죽은걸루 보이는대,1
8133210,헐 나도 방금 배역보고 일인이역인거 알았다 와 둘이 다른사람인줄..,1
9289941,감동 그냥 본 영화보면서평평울었답니다정말 연기진짜 잘하더군요굿입니다,1
6014180,톰크루즈 어렸는데 연기 참 잘했음.. 비참하면서도 멋진 영화,1
8967787,"영화의 꿈과 감동을 주는 영화의 역사,영화를 위한 영화의 영화",1
1747539,타짱이나 이 영화나 만화를 보는게 낫겠다,0
9263393,오래간만에 봤는데 역시나 재밌다,1
3515294,귀여워,1
9442270,평점낮은거는 40대이상이 공감할수 없는 내용같아요 10대들은 재미있게 보지만 피노키오는 약간 가족의 내용과 현실에서 일어나는 이야기 소재여서 10대20대30대40대가 공감할수 있는 내용이라 평점이 높은것 같아요 그래서 40대 평점이 높구여,0
6164797,이 영화를 조금 봤는데 이것이 현실이라는 사실이 너무 안타까웟습니다.,1
6926151,"이런걸 보고 유식한 말로 데우스 엑스 마키나라고 한다.무슨일이 일어나도 이상하지 않은 영화.그게 이 영화의 궁극의 패착이다.아무것도 신기하지 않은게,신기한 점이랄까?보다보면,에라~될대로 되라...하고 진지하게 영화보기를 포기하는 지점이 반드시 생겨난다",0
19399,이걸 영화라고 만들었는지.... 벗고 뭐하겠다는건지...,0
765033,재밌다,1
6482721,진정한 친일. 우익단체가 아닌 잘 못된 역사를 합리화 하지않고 인정하며 피해가족과같이아파했고 지금도 왜곡을 바로잡으려 애쓰는 소수의 그들이 진정한 친일이라 생각이든다. 진심으로 일본을 사랑하기 때문에 할 수 있는 용기와 행동에 마음으로 응원한다.,1
2358195,"Guiness' look 너무 멋짐.+오래된 연인,동반자에게 느껴지는 끈끈한 정~",1
1207262,종교영화같다...종교인만 보는게 나을듯 싶다,0
9196508,니들 다 알바냐? 이게 영화냐? 묵직한 연출? 고슬링 눈빛연기?? 개 드럽게도 재미없던데 차라리 소지섭 나온 회사원이 더 재밌다 에휴,0
9913794,솔찍히8점대후반나와야 되는영화아님???순서대로보고있는데 이영회가 제일재밌는데??,1
9562907,완전 지루. 반대 수 보니 기독교신자들이 반대 누르고 다니나봄ㅋㅋㅋㅋ,0
9120294,"궁금한게 초반에 등장했던 중년부부와 이 집의 관계는 어떻게되며, 여행가기로했던 애들이 갑자기 집에있던 이유는 무엇인지 알고 싶은데 영화를 보면서 그에 대한 답을 찾기가 어렵네요.",0
3621808,"여자감독 영화는 임순례, 이정향 감독 빼고는 다 XXX",0
9242432,시대가 바뀌어도 보고 싶은 영화이다.,1
10055823,영상미를 찾는다? 심오한뜻? 한마디로 재미없고 지루한 영화. 스칼렛요한슨 몸매도 뚱녀. 그런건 개나줘버리시길..,0
9271609,아침은 좀 훈훈하고 즐거워야 하는데 이 드라마는 보면 오전은 기분이 안좋음,0
9183906,작품성 있는 영화는 10점이다.,1
9909376,형만한 아우없다는 말이 잘 어울린다. 전작의 인기에 힘입어 자연스레 나온 후속작인 느낌,0
9984874,포스터 속 여주인공의 팬티에 혹해서 봤지만 정말 그뿐인 태어나지 말았어야 할 영화. 영제목이 기가 막히네,0
8847386,김태용감독님 짱 영화 너무너무 재밌습뉘더! 완전 짱짱,1
6672091,끝에 약간 감동적이면서 완전 재밌음........진짜 어렸을 때 보고 커서 또 봤는데 재밌다..,1
9806648,ost도 좋고 영화도 좋고,1
207826,쓰레기,0
9954625,어처구니가 없네요... 문소리 같은 배우를 이런데 쓰다니..,0
8602393,"색감과 모션, 상징물과 감정의 물결이 천마디의 말을 압도하는.. 죽음과 사랑에 대한 침묵아닌 침묵의 역작.",1
9323104,최고...옥빈..창만...정말말이필요없다..월화를기다리게만드는힐링드라마....요즘난이게젤좋아♥♥♥,1
2303471,"아름다운 것 같은데, 아숴워 난 한번도 구경하지 못했고~~",1
8860923,"의외의 신선함이 좋았던,,여주와 남주가 이쁘고 멋있어서 호감도에 한 표 더!!",1
8928923,이전 에일리언을 생각하면 오산..킬링타임용으로도 아까움,0
6335903,"영상, 의상.. 모두 최고인 영화!!",1
8478823,음식이 너무 귀엽고 ^^ 바람직한 교훈도 녹아있는거 같아서 애들이 보면 좋을거같네요,1
8965946,평점 왜케 높아..--;; 시간 아까운 영화,0
10276089,이영화는 마치 전설의 고향같다..,0
2734566,지나가다 별 계획없이 봤는데.. 상당히 괜찮네요. 좋은영화감사합니다.,1
1396308,로맨틱 하지 않은 로맨틱코미디! 제작자님들 Thank you!!!,0
4827722,대작,1
7962867,재미있게잘봤습니다 뭔가 한마디로 표현하긴 힘들지만 모든사랑이 담긴 영화같아요,1
1430120,희망이라..,1
3206257,Oh My god!,1
8725156,계속 생각이 남는다.. 감독의 개인 가족사를 넘어 우리 사회의 평범한 가족 모두가 공감할 수 있는 고민..으로 확장된다,1
9876995,야 아무리 리암니슨이 나왔다지만,0
8614856,중국산 쓰레기 영화가 왔다.,0
9753389,"막장 원단에, 박찬욱이라는 브랜드값",0
9880434,과거나 현제나 변함없는 그자태에 팬으로서 박수를보넨다 동영상을볼때마다 흠뻑 빠져들어요 언제나 변함없는모습을...,1
7161937,강지영,1
7937612,개쩐다..,1
8451440,별점을 안줄순 없는거야? 만들다만 영화. 종교영화도 이보다는 스릴이 넘칠거임.,0
9203539,쓰레기영화 쓰레기영화 쓰레기영화,0
8051045,보는시간이 아까웠다 인생 최악의 영화,0
4053111,다양한 캐릭터를 볼 수 있는 대표적 영화,1
2532836,"아 너무 실망,... 극장에서 조조로 봤는데 파트너랑 저밖에 없더군요=-=",0
9252041,그래픽이 죽여주네~~,0
1289528,넘 오래된영화라그런지 액션과스토리모두 그져그런..,0
10186563,그냥 짧은 휴식을 취하고 좀 편안하게 볼 수 있는 영화일 줄 알았는데 여운이 장난아니다 영화관에서 못 본게 정말 아쉬운 영화,1
8527334,와우...이 영화 좀 대박인듯,1
9614154,고등학교 기숙사에서 친구랑 같이 본 기억이 납니다. 카이저소제 역을 맡은 케빈 스페이시의 또 한번의 반전은 가히 충격이였습니다,1
7405678,제발 연예인 더빙좀 쓰지말라고!!!!!!!,0
9985633,15년만에 다시봤는데 어릴때와 지금 보고 느끼는게 다르다.,1
9092858,순수하고 감동적이었던...,1
1710813,첫번째는 웃기고 두번째는 욕나오고 세번째는 재미없다.,0
9101388,뭘얘기하고싶은건지이해가안되요,0
3684670,그릴위에 소고기 한점 덥썩...,0
6806365,자연스럽게 1점,0
9891293,약 2시간동안 내가 뭘 본건지... 고은누나 얼굴만 본듯,0
5633843,망하겠네...ㅋㅋ,0
7765100,재밌음. 알렉스가 제일 매력적임,1
8090088,어디서 굴러온 영화일까.,0
8722378,평점보고 속았네.. 무간도1 이후로 다 별로다 진짜,0
10054151,시간이 지나도 또 생각나는 내 젊은날의 추억 같았던 영화:),1
773887,이 영화는 고대문명의 멸망에 대한 비밀이 숨어있습니다.,1
5433438,2012...,1
1341884,김빠진 스릴러.,0
10117598,왜 10점이 최대인가! 10점은 부족하다!,1
9515529,무슨 내용인지 모르겠다....ㅜㅜ....,0
9592125,진짜 십점다줘도 아깝지가 않다고 생각한다.십오년이나 지난 영화지만 스토리부터 노래까지 완벽하고 잔잔하고 편안해지는 그런 영화같다.,1
4009647,아직 녹슬지 않은 거장의 솜씨!! 긴장감과 감동 최고였다!,1
3567392,재미 있어요.,1
9488283,"""보는 내내 짜증나는 영화.주제는 묵직하고 섬세한 표현력이 요구되는데 그저 시종일관 감성팔이. 억지로 슬프라고 강요하는거 같았다. 그와중에 동호가 """"아저씨 살려주세여""""라고 외치면서 그나마 남아있던 좋은 생각들도 다 날려버렸다. 오랜만에 팝콘만맛있던 영화""",0
8350064,소스코드보다 획기적이진 않다.,0
8902796,"…………? 참, 그냥 그렇다.",0
10053440,내인생 최고의 영화 배트맨 다크나이트시리즈 3부작 다크나이트시리즈앞에서 히어로물을 논하지마라,1
5182944,정말이지 드라마가 코믹하면서도 달달해서 만점주고싶습니다. 파목 화이팅!,1
8461515,글쎄... 다문화를 빙자한 선교?...,0
7721864,좀그러네 사는데 열심히좀살생각을해야지...,1
9789799,"개비에스 답네요. 제목이 심하게 좌좀, 빨갱이스러운걸보면",0
9272674,아이도 부모도 넘 지루한 영화였어요~,0
84084,[8-809,1
4414626,어린애들이 성인영화보고 평점 낮게주니 영화만 불쌍하지.ㅋ,1
6250097,졸라 재밌게 봤다....상류층이든 중산층이든 하류층이든...하는 짓거리는 다 똑 같애!,1
9807894,엄청 재밌었다. 망설이지말고 보세요 ㅋㅋㅋ,1
4749818,재밌을 거 같아서 10점,1
6028413,재밌으니까 좀 봐요들 ㅋㅋ,1
9708554,이런 쓸모없는 뱀파이어 의학 드라마 머하래 시도하냐내가 생각할때 망할 것 같은 드라마 1위,0
153690,츠카모토신야!!! 원츄!!!!!,1
8748027,이 쓰레기 드라마 빨리 끝네줘요,0
7560357,기우오빠 완전 귀여움ㅎㅎ,1
5572066,당시 최고의 액션으로 오랫동안 기억되었던 추억의 영화입니다.,1
1958237,이거 완전재미없어요 가발도 완전 허술하게 쓰고 착신아리 수준ㅡㅡ,0
1712126,침울하군..,1
718516,각자의 케릭을 너무 잘 살린..너무 웃겨~,1
422486,보는 시간조차 아깝다.,0
9138796,C급 에너미라인스라고 치자.,0
4492743,프레디는 최고의 캐릭~ 2편까지는 참 무섭고 재밌었던것같은데..나만 그런가?ㅋ,1
8391793,딱 고등학교 졸업작품수준 류현경빼고 연기자 죄다 어색 오글이냐 내용도 이상하고 감독찾아보니 84년생 여자 GG 칠민하네,0
6049594,넘행복한곳으로표현했다글고굶어죽는애들이 한둘이아닌데애하나신경쓸일있을까?,0
8938702,와우 진짜 감동적인 영화입니다,1
950513,조니뎁때문에더욱빛났던 영화,1
3619476,다시 봐도 재밌다. 꼭 한 번은 봐야할 샘레이미의 영화,1
8320402,"연기력, 연출력 등등 다 괜찮았으나,, 쓰디쓴 현실을 보자하니...",1
703454,최고의 영화,0
8372750,가나다라마바사아자차카,1
5565902,내용은 모르지만 짱!,1
5400657,친구가 이거 봤어?? 라 했는데 죽빵날려야 할 듯,0
9470507,너가 제일좋아하는영화라고해서 보았고 너가 제일좋아하던책도읽고 책작가에 대해서도 더 알아봤다 공감했다던 그드라마도 봤고 견자를 더 알기위해 랭보를 찾고 책도사서읽었다. 너를더알고싶었고 너에게맞는사람이되고싶었다 너가 읽다만 나라는책의 내용을 더채우고싶다,1
9629251,"더 락 (드웨인 존슨) 영화가 왜 자체자막 타이틀 달고 바로 2차시장에 풀리나 했더니 영화가 쓰.렉.이 였어 ㅋㅋㅋ 공짜로 봤지만 인생낭비영화. 디토 몬티엘 영화는 보지마라. 컴아웃파이팅, 화이트 밀크보다도 이게 더 쓰렉이임 ㅋ",0
9289005,덤덤하게 가슴을 저미는,1
6807889,평점이 너무낮네.....요새 나오는 몇몇영화보다 훨 나은데.....결혼에 대해 깊은 생각을 갖게 해주는 영화...,1
6274143,재밋는데 아랫분들좀이상하네요ㅋㅋ,1
8880068,이세상에서 제일 대단한사람 아버지.,1
4455915,아직도 기억에 남는 영화...ㅠ-ㅠ 또 보고싶은 영화이다~ㅠ-ㅠ,1
9342668,위안부 문제라길래 보긴했는데 생각보다 보는 사람들이 너무 적어 아쉬웠다. 실은 이 영화를 혼자보러갔었는데 아무도 없어서 텅빈 영화관에서 혼자 영화를 관람하고 왔다. 취지가 좋은만큼 많이 알려졌으면 좋겠다.,1
9588511,아씨 자꾸 옛날 영화 재개봉하지말라고.. 돈에 환장해가지고 계속 옛날영화 재개봉하네?,0
6185510,총격신만 좋다,0
7657855,"미쟝센 좋고 ~ 주인공 겁나이쁘고 사랑스러웠으나 전체적으로 봤을때는솔직히 개 막장 말도안되는 스토리, 원조하던 개날라리가 갑자기 180도 다른 사람이 되어버린다~ 그리고 비현실적으로 잘생기고 이쁜 남자와여자 . 도저희 공감을 못하겠다",0
7765262,초반부는 재밌는데 갈수록 어정쩡해지더니 결말은 오글 ㅋ,0
2101436,good,0
8118391,걸작이다..ㄷㄷㄷㄷ,1
7164214,멋지다,1
10253130,"이 영화는 그야말로 미쳤다. 너무나 잘 만들어지고 잘 짜여진 영화, 동시에 주인공들으 심리도 잘 드러내서 관객들한테 전달된듯",1
8447792,분명 격투기 영화는 다 보고 나면 아무 생각없이 시원한 느낌만 남아야 정상인데 왜 이 영화는 마음 한켠에 아련함이 남을까,1
6621957,몰떡몰떡,0
6221872,주인공들의 순수한 사랑이 정말 아름다운 영화,1
4635185,페미니즘을 가장한 경박한 영화. 그저 우울하기만 할 뿐.,0
7780074,단순한 애로영화가 아님... 투박한 화면에도 뭔가 깊이가 있음... 그런데 한국이 너무 후진국으로 나옴 ㅋㅋ 애로영화 보면서 애로장면 안기다리긴 처음...,1
3538503,캐실망!,0
9112145,이 영화 어디서 볼 수 있나요 보고 싶어 미치겠어요 ㅜㅜ,1
5918712,하루카가 너무 귀엽게나옴,1
7177858,무한도전의 더빙이라서 볼만은 했다,1
7992589,알바들아 적당히 하거라~~~거대상업영화니 뭐니 어쩌고 떠들면서 감성에 호소하는 알바들아 적당히 하자~~,0
1568039,난 잼있엇는데 여운도 많이 남았고....,1
8784887,보는내내 이병헌언제나오나했는데 이병헌은 2탄에 나온다 내가본건 1탄이고 업로더한테 낚임,0
7103600,폭격기 부대원들의 전우애를 다룬 뻔한 스토리와 조악한 PC 게임같은 CG이긴 하지만 지루하진 않다. 마지막 B-17의 아름다운 공중 해체장면은 좀 오바액션. '멤피스벨'이 더 나았던 것 같다,0
7257490,뒷북중.너무재미있음. 각시탈에 묻힌 너무 안타까운 드라마~!!!!,1
5888924,아 밋밋하다;,0
6717399,"“미국 중심의 세계질서에 대한 믿음은, 마치 기독교와도 같았다.” 와닿는 말이다. 그래서 개독은 미쿡을 참 좋아라하지.",1
8908839,너무 슬픈영화입니다! 제 값주고 봤으면 대성통곡할뿐...왜!??? 주윤발과 사정봉은 이영화를 찍었는지..왕정감독님ㅠㅠ 왜 그러세요 ㅠㅠ이전에 정말 재미있게 영화봤는데..20세기 화려한 그시절의 홍콩영화는 이제 가버린건지..정말 슬픕니다,0
8363577,남주 눈빛이 진짜 장난아님,1
8909745,21세기 최고의 미드가 아닐까,1
3818224,재밌는데 평판이 좀 짜군... 우리나라 허접한 공포영화보다 10배는 재밌슴.,1
2101427,good,0
7016554,1점도 아깝다 이건뭐 내용도 없고,0
910397,노주현을 다시보게한 시트콤 넘 웃겼음~~,1
4730096,shock1025 신고했음 말이 기분나쁩니다. 액션영화가 전부 말이되는게 몇이나 있을까,1
10074081,시간아까움. 공포영화판의 질을 떨어뜨린다. 혹시 시간버리고 싶으신다면 강추.,0
6198924,감동을 느끼기엔 그 동기가 부족. 생각나는건 요나 로무,0
9238609,죄송하지만.. 도하라는 캐릭터를 맡은.. 고성희씨가 연기를 못하네요..월화드라마가 좋은게 없어서 그냥 이거나 보고있는데 왜 아직까지 좀더 발전하지 못한 배우를 여주인공으로하죠? 여주인공때매몰입도도 떨어뜨리고그.김성오만 잘하는거같네요판타지도진짜아닌거같고,0
8891382,와 진짜 개콘많이재미없어졌네요억지로만들고있다는 느낌들고정말 재밌는게없었나봐요심사하고나온 프로들도 재미가없네요,0
597257,5공때 김수환추기경의 침묵은 성직자로서 옳았는가??,1
7520710,재밋을거같음,1
6377570,신은경 재기를 위해 옷을 벗은 노출 영화 ㅉㅉ,0
4691278,진짜 뻥 안까고 어떤 여자 쇼할때 부터 범인인거 눈치 챘음 ㅡㅡ 역시나...,0
5713730,Ocn에서 해주길래보고있는데 김집사나와...왕왕웃겨ㅋ김집사나올때마다 집중흩어짐ㅋㅋ,0
8712730,바닷가 마을을 배경으로 한 센티한 영상미와 잔잔한 가족애가 참 좋았습니다. ^^ 그리고 후반부 반전 두개(?)도 나름 깜놀. ㅎ,1
4697596,내가 남자라도 남주 못생긴 로맨틱 코미디는 진짜 쒯이다.,0
3402066,"정신 사나운 장면들이 많았지만,브랜던의 캐릭터는 굉장히 매력적이었습니다.",1
204360,뜨오! 솔직히 재미없다..,0
7328568,점수를 깎기위해 로긴!! ㅋㅋㅋㅋ 내가 2등!!! 내 뒤로 줄서!!!! ㅋㅋㅋ,0
8719839,김지호가 이영화 이후로 급격히 기울어 졌다,0
2389459,열라 재미없두만 왜이리 높아?,0
7511562,뭔가 시간과 돈은 많이들인거같은 영화인건 확실한데... 어설프고 최악이다. 돈아까워..,0
2410691,시간날렷다 싶은 영화,0
6617869,뭘 말할려는 영화인건가? 희망을 잃지말라고? ㅋㅋ 호구처럼 계속 당하는 남주도 OO같고 짜증나고 와이프년도 개념 말아먹은 OO이고. 로라던 반가운 얼굴 나와서 1점 더줌,0
2317220,정말 감정이입이 전혀 안되는 작품이다,0
7782028,봐도그만 안봐도그만.. 나에게 큰 의미가 있는 영화는 아니었지만 같은 소재를 다루고도 억지눈물 쥐어짜는 다른 영화와는 크게 다른것같아 좋았다. 주인공보다는 그 아내의 연기력이 더 돋보였다.,0
1395988,동심의 세계로 돌아가게 만들었던 순수 애니메이션,1
4219127,영화의 첫 5분을 간과한 이에게는 이해가안갈수 밖에.,1
5926405,역시 스릴 넘치네요,1
8160163,책을 읽어야하는이유ㅠㅠ,0
6879440,너무재미없음완전대박더럽고잔인. 이상한거임,0
8016302,완전한 재난. 낭비. 갖은 프로파간다와 정치성이 더럽게 녹아있다.,0
10239343,첫장면보고...너무 식겁함무슨 호러영화도 아니고...,0
823750,기대했던것 이하..재미없음..,0
8782841,재밌게 잘 보있습니다.,0
9801118,SNS의 폐해...마녀사냥...요즘 절실하게 공감하고 있다...,1
527451,당황스런 졸작,0
1985206,한국식 제목 죽인다 원투드리,0
7445450,쓰레기 선동영화. 부엉이 바위여 영원하라 부엉부엉부엉,0
6550412,좋은영화,1
5242516,지금보니재밌어,1
10050252,여주인공 연기도 발연기. 대체 언제 공포가 나오나 목빼고 기다리다 막판에 얼토당토 휘몰아쳐서 기분을 드럽게 만드는 영화 -완벽하게 낚인 1인-,0
4625203,"정말 오래된 영화지만 마리솔의 노래를 잊을수가 없는, 꼭 다시 보고싶은 영화",1
3578563,아 영화보면서 졸기는 아니 자기는 처음이네 참,0
7226132,뽀영이 넘 이쁨 ㅋㅋ,1
2110412,재밌따!!,1
4221150,꼴뚜기가 뛰면 망둥이도 뛴다더니 아바타3D성공하니까 이것도 성공할줄아나보지,1
7934623,일단 감독이 좀 미친것같고. 짜증을 유발하는 영화는 참으로 오랜만.,0
8350432,훌륭한 배우들 데리고 60년대 영화기법으로 찍은 개 거지 같은 영화 돈이 아깝다 모욕적인게 먼지 직접 대사로 치는구나 유치하게,0
2924521,"공부해도, 운동해도 뭐든 끝날때까지 하는 편인데 이거 보다가 친구전화받고 나갔다",0
4533696,이렇게 베베 꼬아놓아도 됩니까?,0
8694919,파라노말 엔티티도 있었군,0
10075835,해피엔딩 우겨넣으시느라고 고생하셨습니다^^ 그리고 보면서 반전을 만들려고 했는데 모두 관객이 예상할수 범위내였음 마지막 해피엔딩 우겨넣은거 정말 극혐,0
2209102,재미있음~~~,1
6079963,재미있게봈어요,0
10066582,그냥 이 말밖에 안나온다. 더럽게 멋있다.,1
4855065,도둑은 정의로우면 괜찮탄다 ㅋㅋㅋㅋㅋㅋ,0
3004588,뭔가 있는 척 하는 영화. 하지만 개뿔.,0
9100183,우연히 비행기에서 보다..자는 것고 잊고 몰입하며 보았다색다른 그리고 잔잔한 여운이 남는 로맨스:),1
47758,인간적인 영화 같아서 만점,1
8684187,차라리 출연시킬꺼면 트리케라톱스나 티라노사우루스 출연시키지..인기도 없는 파키리노사우루스하고 고르고사우루스를??,0
8755833,내가 정말 화면 처다보기 너무 부담스럽던 적은 처음이였어요 대사를 좀 더 바꾸면 어땠을까 저 대사를 연기하는 연기자도 힘들었을듯 소설에서나 귀엽구 재밌지 실제론 아닌가봐요~ 글구 캐스팅이 안틴가요 차예련씨는 어울리는데 ...남주는 쩌업쩝!!ㅠㅠㅠ,0
8727187,맨마지막 레드포드가 자신의 보트가 불에 타오르는걸 보면서 물에 가라앉기 직전에 그 모습잠시 수영을 하며 체념한듯 그 모습잊혀지지가 않습니다,1
2534713,주인공 완전 삭았네 내용도 축축 처지고 ...봄인데 좀 상큼하면 안되는거였니,0
9314942,잔잔한 드라마..용서와 사랑...그리고 어머니,1
8192809,지금보려면 진짜 유치해서 못보겟더라 ㅋㅋ,0
93403,더이상의 드라마는 없다! 김정화 1%의 어떤것 짱!,1
3832498,돈주고 안보길 다행,0
6288820,그래도 3편보다는 낫다. 느닷없이 종교영화로 변하는 3편보다는 일관성있는 병맛;;,0
8345324,보면 여자잘만나야 생각 든다,1
9145151,이자스민 때문에 1점ㅡ,0
9562155,한땀 한땀 자수를 놓는듯한 배두나의 섬세한 심리묘사가 돋보였다.,1
3620566,다른 건 다 참을 수 있다. 하지만 춘리가 말허벅이 아닌 건 도저히 못 참겠다.,0
8045010,재미없어 보고나서 기분나빠,0
2984929,영화관가서본것도아니고 다운받아서보는데 돈아까운건첨이다현준을 주인공으로세우지,1
8166939,편하게볼수있는 달달하고 재밌는영화,1
8762114,두번 봐도 뭔 개소린지 모르겠네...에바 파 끝나고 나오는 예고편이랑 큐랑 생판 다르네,0
9988561,아..진짜 손발이 오그라드는 영화네요..특히 스토리와 대사가 무슨 7080도 아니고 ㅋ 오글오글오글거리는 영화같지도 않은 영화 ㅋ배우들이 아깝네요...,0
5854270,싱겁고 막장영화인듯.,0
6446920,정진영 연기 맘에 안든다 장근석은 말도마ㅇ,0
5834613,진짜 최고의 드라마!!! 완전 초강추,1
6675029,시간은소중합니다,0
8152210,지금 꽃보다 할배에 나오시는 박근형어르신을 다시 보게 된 드라마~ 연기 정말 잘 하시더라 주로 악역(?)을 하시는 것 같던데 이런 드라마 다시 한번 찍으셨으면 좋겠네요~,1
9678854,진짜 재미없다 김명민나와서 봤는데,0
9425299,영화 초반을 보면서 ' 좀 허항된 . 황당한 코믹스런 ' 연출이 되겠다란 생각을 하고 보기시작했는데 .. 연주가 처음 시작되는 부분에서 저도 모르게 눈가가 초촉해 지기시작하더군요 .. 이유는 모르겠네요 ... 자유에 대한 갈증과 박해에 대한 내용을 &gt,1
6402111,빨갱이는 있다..,0
9831216,용기가 대단하다. 이런 영화가 많이 나오기를..,1
8515162,50센트 나온다고 해서 오!!이러고 봤는데 악덕으로 나와서 좀 그랬음ㅋㅋ,1
4441620,판타지는 개뿔.,0
9920488,이런 건 예비군 훈련장에서나 상영해라.,0
9827091,'주부' 라는 것에 대해 다시한번 생각하게 해줌ㅠㅠ 슬펐지만 마지막이 통쾌함,1
1872818,감독님이 평론가나 스티븐 스필버그였으면 이해는 합니다 근데 이건 머야..,0
10191732,재밌는데 평점 왜이래보고 재밌어서 놀랬음..연기들대박.근데 북한말 좀 안들리는게 아쉬움,1
6860275,특소라덕분에 가슴이 콩닥콩닥 설레였음.... 엔딩도 너무 슬펐구...,1
6919268,제작 비용 0 원인 영화. 그냥 옷만 벗는거니까 돈들 일이없지 나도 찍겠다... 이것도 영화라고,0
4712689,뻔해서 뻔뻔하다.,0
8758952,"""여운이 정말 많이 남는영화.""""아버지를 위해 해준 모든것에 감사해요"""" """"전 한게 없어요""""""",1
9996832,외국은 디카프리오 한국은 안철수라..,0
8609521,와우!!이건 봐야해!!,0
4068284,그다지 권하고 싶지 않은 영화.,0
8535525,요새 재밌게 보는 드라마에요ㅋㅋ짱짱!!,1
9305812,별로 웃기지도 않은 황당한 영화. 후속편도 비추,0
4531277,0.5 점도 아까움. 도대체 박헤미 같은 실력파가 왜 이런 쓰레기 영화를 찍었는지..,0
8583904,실존의 주제를 이렇게 유머러스하면서도 진중하게 다룬 작품은 많지 않은것 같다,1
8509059,나레이션 남발에 90년대 한국영화같은 연출,0
3366940,제발 쓰기도실타,1
9773961,"모임이 있어서 8, 9살 딸과 아들에게 영화보고 있으라고 오세암을 보여주고 외출했다 돌아오니 신발장에 '엄마 아빠 사랑해요. 고맙습니다.' 라고 적힌 작은 칠판이 누워있었다..두녀석이 펑펑 울어 퉁퉁 부은 눈으로 품에 안기며 또 울었던..",1
8818452,성인영화배우님들 파이팅! 자신감을 가지세요,1
2671914,평점 6점넘기는 영화가 없네 이감독...사람들 낚지 말고 영화 그만 만들어,0
8499664,k팝스타 이 프로 가요는 안부르고 다들 팝송만 부르는 이유는 뭘까요? 이젠 가요를 부르면 오히려 득이 아닌 실이 되는건 왜일까요?앞으로 팝송이 아닌 흘러간 가요도 좀 들려주세요.,0
4069796,암흑속에서 벌어지는 권력의 전쟁. 한 순간도 긴장을 놓을 수 없는 완벽한 느와르!,1
2314470,나름 화기애애해보이지만 뭔가 식상하고 너무너무 유치했음 힐러리땜에 봤지;,0
9792570,"헐리웃 가더니, 만든다는게 유아용 가족영화",0
9999307,대체 이 영화가 월드워z보다 낮다는 놈은 어떻게 생겨먹은 놈이냐? 원래 조니뎁이 좋아서 7점정도 주려 했는데 너 때문에 1점준다,0
3364813,10점만점에 10점,1
6216962,"자녀들이 보아야 할 영화, 기봉이가 진짜 정상인 아들이다.",1
6295324,"성폭력, 여성비하대사 장면으로 여성들을 화나게하는 영화- -",0
7560299,방도 1때랑 비교해보면 ㅈㄴ허접해보이고 스토리도 개 ㅂㅅ같았다... 어떻게 2가 1과 차이가 날수 있냐...,0
3230404,카톨릭으로 시작되어 미신으로 변색되버린 엑소시스트.,0
6419773,북한이나 다를바 없네,0
7729654,이영화는 클래식이다,1
8671038,"다음장면이 정확히 예상되는 진부함, 영화 전체를 지배하는 신파에 몸서리치고 주연들의 발연기에 헛웃음이 나온다 특히 송승헌이 아주 가관",0
10216981,스토리도 나름 괜찮은 영화다 독득하면서 재미있는 영화 추천!,1
7171459,시간을 돌려다오,0
